Station,Year,Month,Day,Night,DayLimit,NightLimit
MUM01,2015,11,68,67,50,40
MUM01,2015,12,69,68,50,40
MUM02,2015,1,64,56,65,55
MUM02,2015,2,64,55,65,55
MUM02,2015,3,64,56,65,55
MUM02,2015,4,65,57,65,55
MUM02,2015,5,64,57,65,55
MUM02,2015,6,66,59,65,55
MUM02,2015,7,66,59,65,55
MUM02,2015,8,65,57,65,55
MUM02,2015,9,65,59,65,55
MUM02,2015,10,63,55,65,55
MUM02,2015,11,62,56,65,55
MUM02,2015,12,62,54,65,55
MUM03,2015,1,70,60,65,55
MUM03,2015,2,69,59,65,55
MUM03,2015,3,69,58,65,55
MUM03,2015,4,68,59,65,55
MUM03,2015,5,67,59,65,55
MUM03,2015,6,69,60,65,55
MUM03,2015,7,70,60,65,55
MUM03,2015,8,69,59,65,55
MUM03,2015,9,69,60,65,55
MUM03,2015,10,69,59,65,55
MUM03,2015,11,68,60,65,55
MUM03,2015,12,68,59,65,55
MUM04,2015,1,68,61,65,55
MUM04,2015,2,73,61,65,55
MUM04,2015,3,65,61,65,55
MUM04,2015,4,65,60,65,55
MUM04,2015,5,65,61,65,55
MUM04,2015,6,89,87,65,55
MUM04,2015,7,84,83,65,55
MUM04,2015,8,70,71,65,55
MUM04,2015,9,69,69,65,55
MUM04,2015,10,76,75,65,55
MUM04,2015,11,75,75,65,55
MUM04,2015,12,76,76,65,55
MUM05,2015,1,70,67,50,40
MUM05,2015,2,70,66,50,40
MUM05,2015,3,70,66,50,40
MUM05,2015,4,68,64,50,40
MUM05,2015,5,66,62,50,40
MUM05,2015,6,68,63,50,40
MUM05,2015,7,68,63,50,40
MUM05,2015,8,67,63,50,40
MUM05,2015,9,68,63,50,40
MUM05,2015,10,68,64,50,40
MUM05,2015,11,68,64,50,40
MUM05,2015,12,68,65,50,40
MUM06,2015,1,62,54,75,70
MUM06,2015,2,62,55,75,70
MUM06,2015,3,61,55,75,70
MUM06,2015,4,62,55,75,70
MUM06,2015,5,62,55,75,70
MUM06,2015,6,64,59,75,70
MUM06,2015,7,64,58,75,70
MUM06,2015,8,62,56,75,70
MUM06,2015,9,62,56,75,70
MUM06,2015,10,62,54,75,70
MUM06,2015,11,61,55,75,70
MUM06,2015,12,60,54,75,70
MUM07,2015,1,59,57,75,70
MUM07,2015,2,60,58,75,70
MUM07,2015,3,59,56,75,70
MUM07,2015,4,59,56,75,70
MUM07,2015,5,59,55,75,70
MUM07,2015,6,63,60,75,70
MUM07,2015,7,61,58,75,70
MUM07,2015,8,61,59,75,70
MUM07,2015,9,60,58,75,70
MUM07,2015,10,60,57,75,70
MUM07,2015,11,61,57,75,70
MUM07,2015,12,59,55,75,70
MUM08,2015,1,63,55,55,45
MUM08,2015,2,63,55,55,45
MUM08,2015,3,63,55,55,45
MUM08,2015,4,63,56,55,45
MUM08,2015,5,63,56,55,45
MUM08,2015,6,65,61,55,45
MUM08,2015,7,69,69,55,45
MUM08,2015,8,73,71,55,45
MUM08,2015,9,74,78,55,45
MUM08,2015,10,70,63,55,45
MUM08,2015,11,63,56,55,45
MUM08,2015,12,63,56,55,45
MUM09,2015,1,70,67,75,70
MUM09,2015,2,71,67,75,70
MUM09,2015,3,70,67,75,70
MUM09,2015,4,71,67,75,70
MUM09,2015,5,71,67,75,70
MUM09,2015,6,71,69,75,70
MUM09,2015,7,71,69,75,70
MUM09,2015,8,70,67,75,70
MUM09,2015,9,70,67,75,70
MUM09,2015,10,70,67,75,70
MUM09,2015,11,72,68,75,70
MUM09,2015,12,75,68,75,70
MUM10,2015,1,73,68,65,55
MUM10,2015,2,73,68,65,55
MUM10,2015,3,72,67,65,55
MUM10,2015,4,72,68,65,55
MUM10,2015,5,72,68,65,55
MUM10,2015,6,75,71,65,55
MUM10,2015,7,74,71,65,55
MUM10,2015,8,73,68,65,55
MUM10,2015,9,73,68,65,55
MUM10,2015,10,73,67,65,55
MUM10,2015,11,73,68,65,55
MUM10,2015,12,73,68,65,55
BEN01,2016,1,60,56,55,45
BEN01,2016,2,61,55,55,45
BEN01,2016,3,61,55,55,45
BEN01,2016,4,58,54,55,45
BEN01,2016,5,61,55,55,45
BEN01,2016,6,64,55,55,45
BEN01,2016,7,64,58,55,45
BEN01,2016,8,66,61,55,45
BEN01,2016,9,66,57,55,45
BEN01,2016,10,66,61,55,45
BEN01,2016,11,66,57,55,45
BEN01,2016,12,66,56,55,45
BEN02,2016,1,67,61,65,55
BEN02,2016,2,66,59,65,55
BEN02,2016,3,66,60,65,55
BEN02,2016,4,67,61,65,55
BEN02,2016,5,67,61,65,55
BEN02,2016,6,69,63,65,55
BEN02,2016,7,68,63,65,55
BEN02,2016,8,69,63,65,55
BEN02,2016,9,68,62,65,55
BEN02,2016,10,68,62,65,55
BEN02,2016,11,66,61,65,55
BEN02,2016,12,67,62,65,55
BEN03,2016,1,58,48,55,45
BEN03,2016,2,57,47,55,45
BEN03,2016,3,56,48,55,45
BEN03,2016,4,58,50,55,45
BEN03,2016,5,58,53,55,45
BEN03,2016,6,57,50,55,45
BEN03,2016,7,59,50,55,45
BEN03,2016,8,59,58,55,45
BEN03,2016,9,55,59,55,45
BEN03,2016,10,61,60,55,45
BEN03,2016,11,57,50,55,45
BEN03,2016,12,58,49,55,45
BEN04,2016,1,66,58,65,55
BEN04,2016,2,66,60,65,55
BEN04,2016,3,66,59,65,55
BEN04,2016,4,66,59,65,55
BEN04,2016,5,66,59,65,55
BEN04,2016,6,63,60,65,55
BEN04,2016,7,64,64,65,55
BEN04,2016,8,65,64,65,55
BEN04,2016,9,63,63,65,55
BEN04,2016,10,64,61,65,55
BEN04,2016,11,65,60,65,55
BEN04,2016,12,70,69,65,55
BEN05,2016,1,56,54,75,70
BEN05,2016,2,57,55,75,70
BEN05,2016,3,56,55,75,70
BEN05,2016,4,56,55,75,70
BEN05,2016,5,56,55,75,70
BEN05,2016,6,56,55,75,70
BEN05,2016,7,56,54,75,70
BEN05,2016,8,57,55,75,70
BEN05,2016,9,57,63,75,70
BEN05,2016,10,56,56,75,70
BEN05,2016,11,56,55,75,70
BEN05,2016,12,56,55,75,70
BEN06,2016,1,72,64,65,55
BEN06,2016,2,72,64,65,55
BEN06,2016,3,72,63,65,55
BEN06,2016,4,72,63,65,55
BEN06,2016,5,72,65,65,55
BEN06,2016,6,73,65,65,55
BEN06,2016,7,73,65,65,55
BEN06,2016,8,73,65,65,55
BEN06,2016,9,72,64,65,55
BEN06,2016,10,72,64,65,55
BEN06,2016,11,72,63,65,55
BEN06,2016,12,72,64,65,55
BEN07,2016,1,60,55,50,40
BEN07,2016,2,61,55,50,40
BEN07,2016,3,60,54,50,40
BEN07,2016,4,59,55,50,40
BEN07,2016,5,60,55,50,40
BEN07,2016,6,61,56,50,40
BEN07,2016,7,60,56,50,40
BEN07,2016,8,61,56,50,40
BEN07,2016,9,60,56,50,40
BEN07,2016,10,60,55,50,40
BEN07,2016,11,59,56,50,40
BEN07,2016,12,59,54,50,40
BEN08,2016,1,68,60,75,70
BEN08,2016,2,66,60,75,70
BEN08,2016,3,66,61,75,70
BEN08,2016,4,66,61,75,70
BEN08,2016,5,70,65,75,70
BEN08,2016,6,68,63,75,70
BEN08,2016,7,68,63,75,70
BEN08,2016,8,67,63,75,70
BEN08,2016,9,67,62,75,70
BEN08,2016,10,66,61,75,70
BEN08,2016,11,66,60,75,70
BEN08,2016,12,71,66,75,70
BEN09,2016,1,64,56,50,40
BEN09,2016,2,61,53,50,40
BEN09,2016,3,60,54,50,40
BEN09,2016,4,68,60,50,40
BEN09,2016,5,69,83,50,40
BEN09,2016,6,62,57,50,40
BEN09,2016,7,63,58,50,40
BEN09,2016,8,63,58,50,40
BEN09,2016,9,62,55,50,40
BEN09,2016,10,61,54,50,40
BEN09,2016,11,60,54,50,40
BEN09,2016,12,61,56,50,40
BEN10,2016,1,63,59,55,45
BEN10,2016,2,64,59,55,45
BEN10,2016,3,63,57,55,45
BEN10,2016,4,62,56,55,45
BEN10,2016,5,63,58,55,45
BEN10,2016,6,66,60,55,45
BEN10,2016,7,66,61,55,45
BEN10,2016,8,66,61,55,45
BEN10,2016,9,63,58,55,45
BEN10,2016,10,62,55,55,45
BEN10,2016,11,63,58,55,45
BEN10,2016,12,67,60,55,45
CHE01,2016,1,66,58,50,40
CHE01,2016,2,63,55,50,40
CHE01,2016,3,66,58,50,40
CHE01,2016,4,66,60,50,40
CHE01,2016,5,69,61,50,40
CHE01,2016,6,69,61,50,40
CHE01,2016,7,66,60,50,40
CHE01,2016,8,64,60,50,40
CHE01,2016,9,67,63,50,40
CHE01,2016,10,68,58,50,40
CHE01,2016,11,67,56,50,40
CHE01,2016,12,67,58,50,40
CHE02,2016,1,76,69,75,70
CHE02,2016,2,76,66,75,70
CHE02,2016,3,76,67,75,70
CHE02,2016,4,76,68,75,70
CHE02,2016,5,77,70,75,70
CHE02,2016,6,76,70,75,70
CHE02,2016,7,76,69,75,70
CHE02,2016,8,76,70,75,70
CHE02,2016,9,76,68,75,70
CHE02,2016,10,75,67,75,70
CHE02,2016,11,75,65,75,70
CHE02,2016,12,75,65,75,70
CHE03,2016,1,71,63,65,55
CHE03,2016,2,72,65,65,55
CHE03,2016,3,72,64,65,55
CHE03,2016,4,73,66,65,55
CHE03,2016,5,73,69,65,55
CHE03,2016,6,73,69,65,55
CHE03,2016,7,73,68,65,55
CHE03,2016,8,72,68,65,55
CHE03,2016,9,74,67,65,55
CHE03,2016,10,75,78,65,55
CHE03,2016,11,75,80,65,55
CHE03,2016,12,72,72,65,55
CHE04,2016,1,80,75,65,55
CHE04,2016,2,80,76,65,55
CHE04,2016,3,80,76,65,55
CHE04,2016,4,81,76,65,55
CHE04,2016,5,80,76,65,55
CHE04,2016,6,80,76,65,55
CHE04,2016,7,80,76,65,55
CHE04,2016,8,80,76,65,55
CHE04,2016,9,80,77,65,55
CHE04,2016,10,80,76,65,55
CHE04,2016,11,76,73,65,55
CHE04,2016,12,76,73,65,55
CHE05,2016,1,70,64,55,45
CHE05,2016,2,69,67,55,45
CHE05,2016,3,67,66,55,45
CHE05,2016,4,71,69,55,45
CHE05,2016,5,68,65,55,45
CHE05,2016,6,75,75,55,45
CHE05,2016,7,81,81,55,45
CHE05,2016,8,80,79,55,45
CHE05,2016,9,78,76,55,45
CHE05,2016,10,72,73,55,45
CHE05,2016,11,64,65,55,45
CHE05,2016,12,64,56,55,45
CHE06,2016,1,73,65,65,55
CHE06,2016,2,74,66,65,55
CHE06,2016,3,73,67,65,55
CHE06,2016,4,74,67,65,55
CHE06,2016,5,74,69,65,55
CHE06,2016,6,74,70,65,55
CHE06,2016,7,74,68,65,55
CHE06,2016,8,80,76,65,55
CHE06,2016,9,77,73,65,55
CHE06,2016,10,74,67,65,55
CHE06,2016,11,74,67,65,55
CHE06,2016,12,88,82,65,55
CHE07,2016,1,73,65,55,45
CHE07,2016,2,74,66,55,45
CHE07,2016,3,73,67,55,45
CHE07,2016,4,74,67,55,45
CHE07,2016,5,74,69,55,45
CHE07,2016,6,74,70,55,45
CHE07,2016,7,74,68,55,45
CHE07,2016,8,80,76,55,45
CHE07,2016,9,77,73,55,45
CHE07,2016,10,74,67,55,45
CHE07,2016,11,74,67,55,45
CHE07,2016,12,88,82,55,45
CHE08,2016,1,70,62,65,55
CHE08,2016,2,71,62,65,55
CHE08,2016,3,70,62,65,55
CHE08,2016,4,73,66,65,55
CHE08,2016,5,73,68,65,55
CHE08,2016,6,77,70,65,55
CHE08,2016,7,71,66,65,55
CHE08,2016,8,71,66,65,55
CHE08,2016,9,71,65,65,55
CHE08,2016,10,71,63,65,55
CHE08,2016,11,71,63,65,55
CHE08,2016,12,73,65,65,55
CHE09,2016,1,64,54,50,40
CHE09,2016,2,64,54,50,40
CHE09,2016,3,66,57,50,40
CHE09,2016,4,68,63,50,40
CHE09,2016,5,69,66,50,40
CHE09,2016,6,68,63,50,40
CHE09,2016,7,67,63,50,40
CHE09,2016,8,69,72,50,40
CHE09,2016,9,73,80,50,40
CHE09,2016,10,67,66,50,40
CHE09,2016,11,65,54,50,40
CHE09,2016,12,69,58,50,40
CHE10,2016,1,65,58,55,45
CHE10,2016,2,67,63,55,45
CHE10,2016,3,69,63,55,45
CHE10,2016,4,73,65,55,45
CHE10,2016,5,76,71,55,45
CHE10,2016,6,70,65,55,45
CHE10,2016,7,69,65,55,45
CHE10,2016,8,72,79,55,45
CHE10,2016,9,71,78,55,45
CHE10,2016,10,72,66,55,45
CHE10,2016,11,69,65,55,45
CHE10,2016,12,65,57,55,45
DEL01,2016,1,52,46,50,40
DEL01,2016,2,53,49,50,40
DEL01,2016,3,52,48,50,40
DEL01,2016,4,52,50,50,40
DEL01,2016,5,52,50,50,40
DEL01,2016,6,53,49,50,40
DEL01,2016,7,54,53,50,40
DEL01,2016,8,56,56,50,40
DEL01,2016,9,54,51,50,40
DEL01,2016,10,55,54,50,40
DEL01,2016,11,52,49,50,40
DEL01,2016,12,52,50,50,40
DEL02,2016,1,66,56,65,55
DEL02,2016,2,67,57,65,55
DEL02,2016,3,67,56,65,55
DEL02,2016,4,65,56,65,55
DEL02,2016,5,66,57,65,55
DEL02,2016,6,66,57,65,55
DEL02,2016,7,67,58,65,55
DEL02,2016,8,68,57,65,55
DEL02,2016,9,66,57,65,55
DEL02,2016,10,66,57,65,55
DEL02,2016,11,65,56,65,55
DEL02,2016,12,65,55,65,55
DEL03,2016,1,52,46,50,40
DEL03,2016,2,56,53,50,40
DEL03,2016,3,55,49,50,40
DEL03,2016,4,55,50,50,40
DEL03,2016,5,55,51,50,40
DEL03,2016,6,59,54,50,40
DEL03,2016,7,59,56,50,40
DEL03,2016,8,61,62,50,40
DEL03,2016,9,64,74,50,40
DEL03,2016,10,56,51,50,40
DEL03,2016,11,54,49,50,40
DEL03,2016,12,53,49,50,40
DEL04,2016,1,75,71,65,55
DEL04,2016,2,75,72,65,55
DEL04,2016,3,75,71,65,55
DEL04,2016,4,73,71,65,55
DEL04,2016,5,73,70,65,55
DEL04,2016,6,73,70,65,55
DEL04,2016,7,73,69,65,55
DEL04,2016,8,74,69,65,55
DEL04,2016,9,74,68,65,55
DEL04,2016,10,73,69,65,55
DEL04,2016,11,75,69,65,55
DEL04,2016,12,74,69,65,55
DEL05,2016,1,57,53,50,40
DEL05,2016,2,58,54,50,40
DEL05,2016,3,60,59,50,40
DEL05,2016,4,58,58,50,40
DEL05,2016,5,58,55,50,40
DEL05,2016,6,58,56,50,40
DEL05,2016,7,57,54,50,40
DEL05,2016,8,57,54,50,40
DEL05,2016,9,56,53,50,40
DEL05,2016,10,58,54,50,40
DEL05,2016,11,58,55,50,40
DEL05,2016,12,58,54,50,40
DEL06,2016,1,62,60,65,55
DEL06,2016,2,78,80,65,55
DEL06,2016,3,62,60,65,55
DEL06,2016,4,61,60,65,55
DEL06,2016,5,62,61,65,55
DEL06,2016,6,62,61,65,55
DEL06,2016,7,63,63,65,55
DEL06,2016,8,62,62,65,55
DEL06,2016,9,64,60,65,55
DEL06,2016,10,62,60,65,55
DEL06,2016,11,80,85,65,55
DEL06,2016,12,72,70,65,55
DEL07,2016,1,59,52,50,40
DEL07,2016,2,62,52,50,40
DEL07,2016,3,60,54,50,40
DEL07,2016,4,61,53,50,40
DEL07,2016,5,61,55,50,40
DEL07,2016,6,61,54,50,40
DEL07,2016,7,61,53,50,40
DEL07,2016,8,62,53,50,40
DEL07,2016,9,61,52,50,40
DEL07,2016,10,61,53,50,40
DEL07,2016,11,61,53,50,40
DEL07,2016,12,78,80,50,40
DEL08,2016,1,68,63,65,55
DEL08,2016,2,68,64,65,55
DEL08,2016,3,68,64,65,55
DEL08,2016,4,68,64,65,55
DEL08,2016,5,69,66,65,55
DEL08,2016,6,69,65,65,55
DEL08,2016,7,68,65,65,55
DEL08,2016,8,70,78,65,55
DEL08,2016,9,67,63,65,55
DEL08,2016,10,68,64,65,55
DEL08,2016,11,68,64,65,55
DEL08,2016,12,67,63,65,55
DEL09,2016,1,54,45,50,40
DEL09,2016,2,56,48,50,40
DEL09,2016,3,56,49,50,40
DEL09,2016,4,58,50,50,40
DEL09,2016,5,74,80,50,40
DEL09,2016,6,68,54,50,40
DEL09,2016,7,61,53,50,40
DEL09,2016,8,90,49,50,40
DEL09,2016,9,85,47,50,40
DEL09,2016,10,81,47,50,40
DEL09,2016,11,78,48,50,40
DEL09,2016,12,59,47,50,40
DEL10,2016,1,58,51,55,45
DEL10,2016,2,59,52,55,45
DEL10,2016,3,60,53,55,45
DEL10,2016,4,60,53,55,45
DEL10,2016,5,61,56,55,45
DEL10,2016,6,61,56,55,45
DEL10,2016,7,59,53,55,45
DEL10,2016,8,60,52,55,45
DEL10,2016,9,59,51,55,45
DEL10,2016,10,60,54,55,45
DEL10,2016,11,59,53,55,45
DEL10,2016,12,58,52,55,45
HYD01,2016,1,77,68,65,55
HYD01,2016,2,77,69,65,55
HYD01,2016,3,77,67,65,55
HYD01,2016,4,77,68,65,55
HYD01,2016,5,77,70,65,55
HYD01,2016,6,78,72,65,55
HYD01,2016,7,79,73,65,55
HYD01,2016,8,79,71,65,55
HYD01,2016,9,78,71,65,55
HYD01,2016,10,76,67,65,55
HYD01,2016,11,73,65,65,55
HYD01,2016,12,73,65,65,55
HYD02,2016,1,59,53,75,70
HYD02,2016,2,64,65,75,70
HYD02,2016,3,60,54,75,70
HYD02,2016,4,59,52,75,70
HYD02,2016,5,61,54,75,70
HYD02,2016,6,60,53,75,70
HYD02,2016,7,60,53,75,70
HYD02,2016,8,61,52,75,70
HYD02,2016,9,60,53,75,70
HYD02,2016,10,60,53,75,70
HYD02,2016,11,61,57,75,70
HYD02,2016,12,61,54,75,70
HYD03,2016,1,79,74,55,45
HYD03,2016,2,79,74,55,45
HYD03,2016,3,79,74,55,45
HYD03,2016,4,79,74,55,45
HYD03,2016,5,79,76,55,45
HYD03,2016,6,78,80,55,45
HYD03,2016,7,80,76,55,45
HYD03,2016,8,80,75,55,45
HYD03,2016,9,80,74,55,45
HYD03,2016,10,75,66,55,45
HYD03,2016,11,71,63,55,45
HYD03,2016,12,71,64,55,45
HYD04,2016,1,56,50,50,40
HYD04,2016,2,60,50,50,40
HYD04,2016,3,56,50,50,40
HYD04,2016,4,56,51,50,40
HYD04,2016,5,60,54,50,40
HYD04,2016,6,57,52,50,40
HYD04,2016,7,56,52,50,40
HYD04,2016,8,57,54,50,40
HYD04,2016,9,57,53,50,40
HYD04,2016,10,57,50,50,40
HYD04,2016,11,53,49,50,40
HYD04,2016,12,54,50,50,40
HYD05,2016,1,67,60,65,55
HYD05,2016,2,68,61,65,55
HYD05,2016,3,68,60,65,55
HYD05,2016,4,69,62,65,55
HYD05,2016,5,71,66,65,55
HYD05,2016,6,71,66,65,55
HYD05,2016,7,71,67,65,55
HYD05,2016,8,72,67,65,55
HYD05,2016,9,71,63,65,55
HYD05,2016,10,68,61,65,55
HYD05,2016,11,65,58,65,55
HYD05,2016,12,64,57,65,55
HYD06,2016,1,65,61,55,45
HYD06,2016,2,59,50,55,45
HYD06,2016,3,58,50,55,45
HYD06,2016,4,58,51,55,45
HYD06,2016,5,60,57,55,45
HYD06,2016,6,63,61,55,45
HYD06,2016,7,64,61,55,45
HYD06,2016,8,63,62,55,45
HYD06,2016,9,66,66,55,45
HYD06,2016,10,62,52,55,45
HYD06,2016,11,59,52,55,45
HYD06,2016,12,61,59,55,45
HYD07,2016,1,64,58,75,70
HYD07,2016,2,64,60,75,70
HYD07,2016,3,63,58,75,70
HYD07,2016,4,63,58,75,70
HYD07,2016,5,65,63,75,70
HYD07,2016,6,66,62,75,70
HYD07,2016,7,69,63,75,70
HYD07,2016,8,73,72,75,70
HYD07,2016,9,69,64,75,70
HYD07,2016,10,74,72,75,70
HYD07,2016,11,69,68,75,70
HYD07,2016,12,70,67,75,70
HYD08,2016,1,58,54,50,40
HYD08,2016,2,65,60,50,40
HYD08,2016,3,60,55,50,40
HYD08,2016,4,59,56,50,40
HYD08,2016,5,62,62,50,40
HYD08,2016,6,65,61,50,40
HYD08,2016,7,65,62,50,40
HYD08,2016,8,66,60,50,40
HYD08,2016,9,75,65,50,40
HYD08,2016,10,60,50,50,40
HYD08,2016,11,58,50,50,40
HYD08,2016,12,59,57,50,40
HYD09,2016,1,79,75,65,55
HYD09,2016,2,79,75,65,55
HYD09,2016,3,79,75,65,55
HYD09,2016,4,79,75,65,55
HYD09,2016,5,79,75,65,55
HYD09,2016,6,80,75,65,55
HYD09,2016,7,81,76,65,55
HYD09,2016,8,81,76,65,55
HYD09,2016,9,75,71,65,55
HYD09,2016,10,75,72,65,55
HYD09,2016,11,72,72,65,55
HYD09,2016,12,73,72,65,55
HYD10,2016,1,70,67,65,55
HYD10,2016,2,71,66,65,55
HYD10,2016,3,70,66,65,55
HYD10,2016,4,69,66,65,55
HYD10,2016,5,71,68,65,55
HYD10,2016,6,72,68,65,55
HYD10,2016,7,72,68,65,55
HYD10,2016,8,73,69,65,55
HYD10,2016,9,76,71,65,55
HYD10,2016,10,75,75,65,55
HYD10,2016,11,69,65,65,55
HYD10,2016,12,70,68,65,55
KOL01,2016,1,91,91,75,70
KOL01,2016,2,93,94,75,70
KOL01,2016,3,93,94,75,70
KOL01,2016,4,95,95,75,70
KOL01,2016,5,94,94,75,70
KOL01,2016,6,75,75,75,70
KOL01,2016,7,74,74,75,70
KOL01,2016,8,74,76,75,70
KOL01,2016,9,70,71,75,70
KOL01,2016,10,75,74,75,70
KOL01,2016,11,80,79,75,70
KOL01,2016,12,76,77,75,70
KOL02,2016,1,62,56,65,55
KOL02,2016,2,63,56,65,55
KOL02,2016,3,62,56,65,55
KOL02,2016,4,62,56,65,55
KOL02,2016,5,63,56,65,55
KOL02,2016,6,62,56,65,55
KOL02,2016,7,63,56,65,55
KOL02,2016,8,63,56,65,55
KOL02,2016,9,63,55,65,55
KOL02,2016,10,62,57,65,55
KOL02,2016,11,62,57,65,55
KOL02,2016,12,62,56,65,55
KOL03,2016,1,63,56,55,45
KOL03,2016,2,64,60,55,45
KOL03,2016,3,64,60,55,45
KOL03,2016,4,66,63,55,45
KOL03,2016,5,66,62,55,45
KOL03,2016,6,65,61,55,45
KOL03,2016,7,67,59,55,45
KOL03,2016,8,64,58,55,45
KOL03,2016,9,64,57,55,45
KOL03,2016,10,63,58,55,45
KOL03,2016,11,63,57,55,45
KOL03,2016,12,63,57,55,45
KOL04,2016,1,82,79,50,40
KOL04,2016,2,85,86,50,40
KOL04,2016,3,87,92,50,40
KOL04,2016,4,83,85,50,40
KOL04,2016,5,83,85,50,40
KOL04,2016,6,86,88,50,40
KOL04,2016,7,77,76,50,40
KOL04,2016,8,74,75,50,40
KOL04,2016,9,77,76,50,40
KOL04,2016,10,81,82,50,40
KOL04,2016,11,76,77,50,40
KOL04,2016,12,72,72,50,40
KOL05,2016,1,69,69,65,55
KOL05,2016,2,68,67,65,55
KOL05,2016,3,75,73,65,55
KOL05,2016,4,74,73,65,55
KOL05,2016,5,77,77,65,55
KOL05,2016,6,80,79,65,55
KOL05,2016,7,81,81,65,55
KOL05,2016,8,77,77,65,55
KOL05,2016,9,81,80,65,55
KOL05,2016,10,75,75,65,55
KOL05,2016,11,70,70,65,55
KOL05,2016,12,75,75,65,55
KOL06,2016,1,68,68,55,45
KOL06,2016,2,58,53,55,45
KOL06,2016,3,62,55,55,45
KOL06,2016,4,65,64,55,45
KOL06,2016,5,74,69,55,45
KOL06,2016,6,69,71,55,45
KOL06,2016,7,76,90,55,45
KOL06,2016,8,63,58,55,45
KOL06,2016,9,59,53,55,45
KOL06,2016,10,62,54,55,45
KOL06,2016,11,61,54,55,45
KOL06,2016,12,59,52,55,45
KOL07,2016,1,63,59,50,40
KOL07,2016,2,63,60,50,40
KOL07,2016,3,63,60,50,40
KOL07,2016,4,64,61,50,40
KOL07,2016,5,65,61,50,40
KOL07,2016,6,65,60,50,40
KOL07,2016,7,63,60,50,40
KOL07,2016,8,64,60,50,40
KOL07,2016,9,64,59,50,40
KOL07,2016,10,62,59,50,40
KOL07,2016,11,64,59,50,40
KOL07,2016,12,63,59,50,40
KOL08,2016,1,67,63,65,55
KOL08,2016,2,67,63,65,55
KOL08,2016,3,67,63,65,55
KOL08,2016,4,67,64,65,55
KOL08,2016,5,67,64,65,55
KOL08,2016,6,68,63,65,55
KOL08,2016,7,67,63,65,55
KOL08,2016,8,68,63,65,55
KOL08,2016,9,67,62,65,55
KOL08,2016,10,67,65,65,55
KOL08,2016,11,67,63,65,55
KOL08,2016,12,67,63,65,55
KOL09,2016,1,76,70,55,45
KOL09,2016,2,75,69,55,45
KOL09,2016,3,75,69,55,45
KOL09,2016,4,74,68,55,45
KOL09,2016,5,74,69,55,45
KOL09,2016,6,76,68,55,45
KOL09,2016,7,83,68,55,45
KOL09,2016,8,84,68,55,45
KOL09,2016,9,81,69,55,45
KOL09,2016,10,76,72,55,45
KOL09,2016,11,76,69,55,45
KOL09,2016,12,75,68,55,45
KOL10,2016,1,65,60,75,70
KOL10,2016,2,64,59,75,70
KOL10,2016,3,64,59,75,70
KOL10,2016,4,65,62,75,70
KOL10,2016,5,66,63,75,70
KOL10,2016,6,66,61,75,70
KOL10,2016,7,66,62,75,70
KOL10,2016,8,64,60,75,70
KOL10,2016,9,64,60,75,70
KOL10,2016,10,63,59,75,70
KOL10,2016,11,63,60,75,70
KOL10,2016,12,65,64,75,70
LUC01,2016,1,68,60,75,70
LUC01,2016,2,69,61,75,70
LUC01,2016,3,68,60,75,70
LUC01,2016,4,67,62,75,70
LUC01,2016,5,69,68,75,70
LUC01,2016,6,68,61,75,70
LUC01,2016,7,67,60,75,70
LUC01,2016,8,67,60,75,70
LUC01,2016,9,67,61,75,70
LUC01,2016,10,66,59,75,70
LUC01,2016,11,67,61,75,70
LUC01,2016,12,67,58,75,70
LUC02,2016,1,74,64,65,55
LUC02,2016,2,74,64,65,55
LUC02,2016,3,73,64,65,55
LUC02,2016,4,73,64,65,55
LUC02,2016,5,73,65,65,55
LUC02,2016,6,74,66,65,55
LUC02,2016,7,73,65,65,55
LUC02,2016,8,74,64,65,55
LUC02,2016,9,73,66,65,55
LUC02,2016,10,73,68,65,55
LUC02,2016,11,74,69,65,55
LUC02,2016,12,76,71,65,55
LUC03,2016,1,64,55,50,40
LUC03,2016,2,66,57,50,40
LUC03,2016,3,64,61,50,40
LUC03,2016,4,64,62,50,40
LUC03,2016,5,65,61,50,40
LUC03,2016,6,68,61,50,40
LUC03,2016,7,65,60,50,40
LUC03,2016,8,65,59,50,40
LUC03,2016,9,67,61,50,40
LUC03,2016,10,65,61,50,40
LUC03,2016,11,64,56,50,40
LUC03,2016,12,61,53,50,40
LUC04,2016,1,79,76,55,45
LUC04,2016,2,95,96,55,45
LUC04,2016,3,100,97,55,45
LUC04,2016,4,93,95,55,45
LUC04,2016,5,99,95,55,45
LUC04,2016,6,96,91,55,45
LUC04,2016,7,67,63,55,45
LUC04,2016,8,66,59,55,45
LUC04,2016,9,67,64,55,45
LUC04,2016,10,71,69,55,45
LUC04,2016,11,66,56,55,45
LUC04,2016,12,57,48,55,45
LUC05,2016,1,77,72,50,40
LUC05,2016,2,70,61,50,40
LUC05,2016,3,71,63,50,40
LUC05,2016,4,70,63,50,40
LUC05,2016,5,71,70,50,40
LUC05,2016,6,76,68,50,40
LUC05,2016,7,63,56,50,40
LUC05,2016,8,57,50,50,40
LUC05,2016,9,78,56,50,40
LUC05,2016,10,71,61,50,40
LUC05,2016,11,75,65,50,40
LUC05,2016,12,65,58,50,40
LUC06,2016,1,75,68,75,70
LUC06,2016,2,65,51,75,70
LUC06,2016,3,67,59,75,70
LUC06,2016,4,67,55,75,70
LUC06,2016,5,69,60,75,70
LUC06,2016,6,69,58,75,70
